É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2021/05/19 23:52:24

,,ëÂêÚ,ëÂêÚ,ëÂêÚ,ëÂêÚ,ëÂêÚ,ëÂêÚ,îBçË,îBçË,îBçË,îBçË,îBçË,îBçË,ïxémêÏ,ïxémêÏ,ïxémêÏ,ïxémêÏ,ïxémêÏ,ïxémêÏ,êÿêŒ,êÿêŒ,êÿêŒ,êÿêŒ,êÿêŒ,êÿêŒ,ìÏïî,ìÏïî,ìÏïî,ìÏïî,ìÏïî,ìÏïî,å√ä÷,å√ä÷,å√ä÷,å√ä÷,å√ä÷,å√ä÷,éRíÜ,éRíÜ,éRíÜ,éRíÜ,éRíÜ,éRíÜ,âÕå˚åŒ,âÕå˚åŒ,âÕå˚åŒ,âÕå˚åŒ,âÕå˚åŒ,âÕå˚åŒ,âÕå˚åŒ,ëÂåé,ëÂåé,ëÂåé,ëÂåé,ëÂåé,ëÂåé,è„ñÏå¥,è„ñÏå¥,è„ñÏå¥,è„ñÏå¥,è„ñÏå¥,è„ñÏå¥,èüè¿,èüè¿,èüè¿,èüè¿,èüè¿,èüè¿,ëÂïÏéF,ëÂïÏéF,ëÂïÏéF,ëÂïÏéF,ëÂïÏéF,ëÂïÏéF,â≥èóåŒ,â≥èóåŒ,â≥èóåŒ,â≥èóåŒ,â≥èóåŒ,â≥èóåŒ,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{
2021/4/23,ã‡,12.4,8,1,0.0,8,1,13.9,8,1,0.0,8,1,,0,1,0.0,8,1,13.0,8,1,0.0,8,1,14.1,8,1,0.0,8,1,12.4,8,1,0.0,8,1,8.8,8,1,0.0,8,1,10.1,8,1,0,1,8,1,12.9,8,1,0.0,8,1,,0,1,0.0,8,1,15.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,15.3,8,1,0,1,8,1
2021/4/24,ìy,11.7,8,1,0.0,8,1,13.8,8,1,0.0,8,1,,0,1,0.0,8,1,13.3,8,1,0.0,8,1,14.8,8,1,0.0,8,1,12.2,8,1,0.0,8,1,8.9,8,1,0.0,8,1,10.6,8,1,0,1,8,1,12.5,8,1,0.0,8,1,,0,1,0.0,8,1,14.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,15.4,8,1,0,1,8,1
2021/4/25,ì˙,11.0,8,1,0.0,8,1,14.0,8,1,0.0,8,1,,0,1,0.0,8,1,14.3,8,1,0.0,8,1,15.8,8,1,0.0,8,1,13.6,8,1,0.0,8,1,9.2,8,1,3.5,8,1,11.1,8,1,1.0,0,8,1,12.7,8,1,0.0,8,1,,0,1,1.0,8,1,14.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,15.5,8,1,0.0,0,8,1
2021/4/26,åé,7.0,8,1,0.0,8,1,11.7,8,1,0.0,8,1,,0,1,0.0,8,1,12.5,8,1,0.0,8,1,13.9,8,1,0.0,8,1,9.7,8,1,0.0,8,1,6.8,8,1,0.0,8,1,8.3,8,1,0,1,8,1,11.2,8,1,0.0,8,1,,0,1,0.0,8,1,12.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,13.3,8,1,0,1,8,1
2021/4/27,âŒ,10.3,8,1,0.0,8,1,12.5,8,1,0.0,8,1,,0,1,0.0,8,1,12.7,8,1,0.0,8,1,13.7,8,1,0.0,8,1,10.8,8,1,0.0,8,1,7.7,8,1,0.0,8,1,9.4,8,1,0,1,8,1,11.9,8,1,0.0,8,1,,0,1,0.0,8,1,13.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,14.3,8,1,0,1,8,1
2021/4/28,êÖ,11.5,8,1,0.0,8,1,14.0,8,1,0.0,8,1,,0,1,0.0,8,1,15.2,8,1,0.0,8,1,15.8,8,1,0.0,8,1,13.1,8,1,0.0,8,1,11.3,8,1,0.0,8,1,12.2,8,1,0.0,0,8,1,15.3,8,1,0.0,8,1,,0,1,0.0,8,1,15.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,16.0,8,1,0.0,0,8,1
2021/4/29,ñÿ,11.3,8,1,14.5,8,1,13.7,8,1,12.5,8,1,,0,1,25.0,8,1,14.8,8,1,30.0,8,1,15.5,8,1,66.0,8,1,13.1,8,1,38.0,8,1,11.0,8,1,47.0,8,1,11.8,8,1,37.0,0,8,1,14.1,8,1,20.5,8,1,,0,1,19.5,8,1,14.7,8,1,27.5,8,1,,0,1,,0,1,,0,1,29.0,8,1,15.3,8,1,26.0,0,8,1
2021/4/30,ã‡,13.8,8,1,0.5,8,1,16.2,8,1,0.0,8,1,,0,1,0.0,8,1,16.8,8,1,0.0,8,1,17.5,8,1,0.0,8,1,15.0,8,1,0.0,8,1,13.5,8,1,0.0,8,1,14.5,8,1,0.0,0,8,1,17.6,8,1,0.0,8,1,,0,1,0.0,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,17.8,8,1,0.0,0,8,1
2021/5/1,ìy,11.9,8,1,5.5,8,1,13.3,8,1,7.0,8,1,,0,1,10.5,8,1,14.0,8,1,9.5,8,1,14.5,8,1,40.0,8,1,12.9,8,1,8.5,8,1,11.7,8,1,24.0,8,1,11.4,8,1,12.5,0,8,1,14.2,8,1,11.0,8,1,,0,1,13.5,8,1,14.7,8,1,10.0,8,1,,0,1,,0,1,,0,1,9.0,8,1,15.4,8,1,6.5,0,8,1
2021/5/2,ì˙,10.0,8,1,0.5,8,1,13.3,8,1,0.5,8,1,,0,1,0.0,8,1,14.6,8,1,0.0,8,1,15.8,8,1,0.0,8,1,12.5,8,1,0.0,8,1,11.6,8,1,0.0,8,1,11.7,8,1,0.0,0,8,1,14.5,8,1,0.0,8,1,,0,1,0.0,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,14.6,8,1,0.0,0,8,1
2021/5/3,åé,9.7,8,1,0.0,8,1,13.4,8,1,0.0,8,1,,0,1,0.0,8,1,13.0,8,1,0.0,8,1,14.0,8,1,0.0,8,1,11.7,8,1,0.0,8,1,9.8,8,1,0.0,8,1,10.7,8,1,0,1,8,1,14.4,8,1,0.0,8,1,,0,1,0.0,8,1,13.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,15.4,8,1,0,1,8,1
2021/5/4,âŒ,13.5,8,1,0.0,8,1,14.6,8,1,0.0,8,1,,0,1,0.0,8,1,14.6,8,1,0.0,8,1,15.9,8,1,0.0,8,1,13.9,8,1,0.0,8,1,11.3,8,1,0.0,8,1,12.6,8,1,0,1,8,1,15.0,8,1,0.0,8,1,,0,1,0.0,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,16.3,8,1,0,1,8,1
2021/5/5,êÖ,12.7,8,1,3.0,8,1,15.3,8,1,0.0,8,1,,0,1,0.0,8,1,16.2,8,1,0.0,8,1,16.7,8,1,1.5,8,1,14.4,8,1,0.0,8,1,12.5,8,1,0.0,8,1,13.6,8,1,0.0,0,8,1,16.8,8,1,0.0,8,1,,0,1,0.0,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,17.1,8,1,0.0,0,8,1
2021/5/6,ñÿ,17.0,8,1,1.5,8,1,19.1,8,1,0.0,8,1,,0,1,0.0,8,1,19.1,8,1,0.0,8,1,19.2,8,1,1.0,8,1,17.7,8,1,0.0,8,1,15.0,8,1,0.5,8,1,15.8,8,1,0.0,0,8,1,18.9,8,1,0.0,8,1,,0,1,0.0,8,1,20.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,20.6,8,1,0.0,0,8,1
2021/5/7,ã‡,13.1,8,1,10.0,8,1,15.7,8,1,6.0,8,1,,0,1,4.0,8,1,15.9,8,1,2.0,8,1,16.8,8,1,5.5,8,1,14.7,8,1,2.5,8,1,12.1,8,1,8.5,8,1,13.0,8,1,5.5,0,8,1,14.7,8,1,5.5,8,1,,0,1,3.5,8,1,16.4,8,1,3.0,8,1,,0,1,,0,1,,0,1,4.5,8,1,17.1,8,1,5.0,0,8,1
2021/5/8,ìy,15.2,8,1,0.0,8,1,16.9,8,1,0.0,8,1,,0,1,0.0,8,1,17.3,8,1,0.0,8,1,17.6,8,1,0.0,8,1,17.0,8,1,0.0,8,1,14.7,8,1,0.5,8,1,15.7,8,1,0,1,8,1,17.3,8,1,0.0,8,1,,0,1,0.0,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,18.5,8,1,0,1,8,1
2021/5/9,ì˙,17.3,8,1,0.0,8,1,18.2,8,1,0.0,8,1,,0,1,0.0,8,1,19.1,8,1,0.0,8,1,20.3,8,1,0.0,8,1,17.7,8,1,0.0,8,1,15.2,8,1,0.0,8,1,16.3,8,1,0,1,8,1,18.9,8,1,0.0,8,1,,0,1,0.0,8,1,19.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,20.5,8,1,0,1,8,1
2021/5/10,åé,14.7,8,1,0.0,8,1,17.3,8,1,0.0,8,1,,0,1,0.0,8,1,16.1,8,1,0.0,8,1,17.7,8,1,0.0,8,1,15.1,8,1,0.0,8,1,12.3,8,1,0.0,8,1,13.9,8,1,0.0,0,8,1,17.0,8,1,0.0,8,1,,0,1,0.0,8,1,17.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,18.5,8,1,0.0,0,8,1
2021/5/11,âŒ,12.9,8,1,0.0,8,1,16.1,8,1,0.0,8,1,,0,1,1.0,8,1,16.0,8,1,0.0,8,1,18.0,8,1,0.0,8,1,14.3,8,1,0.0,8,1,11.0,8,1,0.0,8,1,11.8,8,1,0.5,0,8,1,14.4,8,1,0.0,8,1,,0,1,0.0,8,1,16.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,17.6,8,1,0.0,0,8,1
2021/5/12,êÖ,12.5,8,1,0.0,8,1,15.5,8,1,0.0,8,1,,0,1,0.0,8,1,15.7,8,1,0.5,8,1,16.7,8,1,0.0,8,1,13.7,8,1,0.0,8,1,9.9,8,1,0.0,8,1,11.1,8,1,0.0,0,8,1,13.9,8,1,0.0,8,1,,0,1,0.0,8,1,16.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,17.0,8,1,0.0,0,8,1
2021/5/13,ñÿ,13.8,8,1,0.0,8,1,16.3,8,1,0.0,8,1,,0,1,0.0,8,1,16.1,8,1,0.0,8,1,17.1,8,1,3.0,8,1,15.0,8,1,0.0,8,1,11.0,8,1,10.0,8,1,11.6,8,1,2.0,0,8,1,14.1,8,1,0.5,8,1,,0,1,1.5,8,1,17.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,2.5,8,1,18.2,8,1,0.0,0,8,1
2021/5/14,ã‡,18.5,8,1,0.0,8,1,19.6,8,1,0.0,8,1,,0,1,0.0,8,1,19.5,8,1,0.0,8,1,20.5,8,1,0.0,8,1,18.7,8,1,0.0,8,1,16.2,8,1,0.0,8,1,17.3,8,1,0,1,8,1,19.9,8,1,0.0,8,1,,0,1,0.0,8,1,20.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,20.9,8,1,0,1,8,1
2021/5/15,ìy,17.9,8,1,0.0,8,1,20.1,8,1,0.0,8,1,,0,1,0.0,8,1,21.3,8,1,0.0,8,1,21.7,8,1,0.0,8,1,19.0,8,1,0.0,8,1,15.7,8,1,0.0,8,1,16.4,8,1,0,1,8,1,19.5,8,1,0.0,8,1,,0,1,0.0,8,1,21.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,0.0,8,1,22.0,8,1,0,1,8,1
2021/5/16,ì˙,14.5,8,1,2.0,8,1,16.3,8,1,2.5,8,1,,0,1,1.5,8,1,17.5,8,1,1.0,8,1,17.5,8,1,2.0,8,1,15.5,8,1,1.0,8,1,14.2,8,1,1.0,8,1,15.3,8,1,1.5,0,8,1,16.3,8,1,1.5,8,1,,0,1,1.5,8,1,17.2,8,1,2.0,8,1,,0,1,,0,1,,0,1,3.0,8,1,18.4,8,1,2.5,0,8,1
2021/5/17,åé,19.4,8,1,11.0,8,1,19.6,8,1,7.5,8,1,,0,1,4.0,8,1,21.9,8,1,1.5,8,1,23.3,8,1,5.0,8,1,22.0,8,1,0.0,8,1,19.4,8,1,0.5,8,1,21.0,8,1,0.0,0,8,1,23.0,8,1,0.0,8,1,,0,1,0.0,8,1,22.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,4.0,8,1,22.1,8,1,1.0,0,8,1
2021/5/18,âŒ,20.3,8,1,0.5,8,1,22.0,8,1,7.0,8,1,,0,1,0.5,8,1,22.6,8,1,0.0,8,1,21.7,8,1,0.5,8,1,22.1,8,1,0.0,8,1,18.7,8,1,0.0,8,1,19.8,8,1,0.0,0,8,1,20.2,8,1,1.0,8,1,,0,1,0.0,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,2.0,8,1,23.8,8,1,0.0,0,8,1
